rated,created_at,last_move_at,turns,victory_status,winner,increment_code,white_rating,black_rating,opening_eco,opening_name,opening_ply
True,2017-05-21 15:20:00,2017-05-21 15:20:00,23,resign,white,0+25,798,1157,B06,Modern Defense,2
False,2017-05-21 15:20:00,2017-05-21 15:20:00,9,resign,white,30+30,2419,1157,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,5
True,2017-05-21 15:20:00,2017-05-21 15:20:00,43,mate,white,15+5,1151,964,A00,Hungarian Opening,1
True,2017-08-30 08:00:00,2017-08-30 08:00:00,34,mate,black,7+2,1113,1581,C20,King's Pawn Game: Leonardis Variation,3
True,2017-08-30 08:00:00,2017-08-30 08:00:00,38,resign,white,15+0,1098,1202,C41,Philidor Defense: Nimzowitsch Variation #2,6
True,2017-08-30 08:00:00,2017-08-30 08:00:00,23,mate,white,15+15,1083,1218,C44,Scotch Game,5
True,2017-08-29 12:33:20,2017-08-29 12:33:20,6,resign,black,15+15,1091,1203,B20,Sicilian Defense: Bowdler Attack,3
True,2017-08-29 12:33:20,2017-08-29 12:33:20,37,mate,white,15+15,1236,1098,C45,Scotch Game,7
True,2017-08-29 09:46:40,2017-08-29 09:46:40,19,resign,white,15+15,1112,1109,C20,King's Pawn Game: Wayward Queen Attack,3
True,2017-08-29 09:46:40,2017-08-29 09:46:40,21,mate,white,15+15,1188,1118,D00,Queen's Pawn Game: Levitsky Attack,3
True,2017-08-29 09:46:40,2017-08-29 09:46:40,65,draw,draw,15+15,1116,1173,B01,Scandinavian Defense,2
True,2017-08-29 09:46:40,2017-08-29 09:46:40,28,mate,black,15+15,1139,1104,C44,Scotch Game,5
True,2017-08-29 09:46:40,2017-08-29 09:46:40,19,resign,white,15+15,1100,1116,C65,Ruy Lopez: Berlin Defense #2,6
True,2017-04-22 11:20:00,2017-04-22 11:20:00,47,resign,white,20+5,1614,1711,B07,Pirc Defense #4,2
True,2017-04-22 11:20:00,2017-04-22 11:20:00,30,resign,black,20+5,1623,1701,B07,Pirc Defense: Byrne Variation,7
True,2017-04-22 11:20:00,2017-04-22 11:20:00,100,resign,black,10+5,1716,1659,D10,Slav Defense #2,5
True,2017-04-22 11:20:00,2017-04-22 11:20:00,71,draw,draw,10+5,1794,1714,E76,King's Indian Defense: Steiner Attack,11
True,2017-04-09 20:33:20,2017-04-09 20:33:20,29,resign,white,10+3,1749,1726,B07,Pirc Defense,4
True,2017-03-31 11:33:20,2017-03-31 11:33:20,43,resign,white,10+2,1711,1760,D35,Queen's Gambit Declined: Harrwitz Attack,7
True,2017-03-31 11:33:20,2017-03-31 11:33:20,35,resign,white,10+5,1700,1625,D15,Slav Defense: Three Knights Variation,7
True,2017-03-31 11:33:20,2017-03-31 11:33:20,32,resign,white,15+10,1689,1593,D32,Tarrasch Defense: Symmetrical Variation,10
True,2017-03-30 10:33:20,2017-03-30 10:33:20,85,resign,white,10+5,1663,1705,A01,Nimzo-Larsen Attack: Indian Variation,2
True,2017-03-30 07:46:40,2017-03-30 10:33:20,112,resign,black,10+5,1695,1691,B08,Pirc Defense: Classical Variation,8
True,2017-03-30 07:46:40,2017-03-30 07:46:40,34,resign,white,10+5,1676,1684,A40,English Defense #2,2
True,2017-03-30 07:46:40,2017-03-30 07:46:40,38,mate,black,10+5,1696,1659,B07,Pirc Defense #4,2
True,2017-03-30 07:46:40,2017-03-30 07:46:40,25,mate,white,10+5,1651,1466,D21,Queen's Gambit Accepted: Normal Variation,5
True,2017-03-30 07:46:40,2017-03-30 07:46:40,15,outoftime,white,8+5,1635,1647,A40,Englund Gambit,2
True,2017-03-25 11:06:40,2017-03-25 11:06:40,41,resign,white,0+15,1525,1657,B07,Pirc Defense #4,2
True,2017-03-25 11:06:40,2017-03-25 11:06:40,49,mate,white,15+16,1640,1650,D06,Queen's Gambit Refused: Chigorin Defense |  Modern Gambit,8
True,2017-03-25 11:06:40,2017-03-25 11:06:40,68,resign,white,10+5,1782,1651,B07,Pirc Defense #4,2
True,2017-03-25 11:06:40,2017-03-25 11:06:40,51,resign,white,20+0,1630,1697,D35,Queen's Gambit Declined: Harrwitz Attack,7
True,2017-03-23 06:20:00,2017-03-23 06:20:00,50,mate,black,20+0,1674,1655,A50,Mexican Defense,4
True,2017-03-23 06:20:00,2017-03-23 06:20:00,45,resign,white,20+0,1643,1696,D10,Slav Defense,4
True,2017-03-23 03:33:20,2017-03-23 06:20:00,92,resign,black,15+5,1708,1864,A52,Budapest Defense: Adler Variation,7
True,2017-03-23 03:33:20,2017-03-23 03:33:20,70,mate,black,15+6,1760,1683,D00,Queen's Pawn Game: Levitsky Attack,3
True,2017-03-08 10:46:40,2017-03-08 10:46:40,86,resign,black,8+6,1839,1651,D10,Slav Defense: Exchange Variation,5
True,2017-03-07 12:33:20,2017-03-07 12:33:20,54,mate,black,8+6,1664,1820,E20,Nimzo-Indian Defense #2,5
True,2017-03-05 13:20:00,2017-03-05 13:20:00,45,resign,white,20+1,1641,1645,D21,Queen's Gambit Accepted: Slav Gambit,6
True,2017-03-05 13:20:00,2017-03-05 13:20:00,42,resign,black,20+1,1657,1614,B07,Pirc Defense: Byrne Variation,7
True,2017-03-05 13:20:00,2017-03-05 13:20:00,25,mate,white,8+6,1700,1635,B07,Pirc Defense #4,2
True,2017-03-05 13:20:00,2017-03-05 13:20:00,45,resign,white,8+6,1602,1671,D02,Queen's Gambit Refused: Baltic Defense,4
True,2017-03-05 13:20:00,2017-03-05 13:20:00,70,resign,black,8+8,1655,1566,E61,King's Indian Defense,6
True,2017-03-04 15:06:40,2017-03-04 15:06:40,136,mate,black,10+0,1582,1770,E20,Nimzo-Indian Defense: Ragozin Variation,8
True,2017-02-16 15:46:40,2017-02-16 15:46:40,40,resign,black,10+7,1648,1591,B07,Pirc Defense,4
True,2017-02-11 19:06:40,2017-02-11 19:06:40,44,draw,draw,10+6,1629,1586,B07,Pirc Defense,4
True,2017-02-11 16:20:00,2017-02-11 16:20:00,58,resign,black,25+8,1480,1551,B07,Pirc Defense: Kholmov System,7
True,2017-02-10 15:20:00,2017-02-10 15:20:00,52,mate,black,15+5,1577,1763,A53,Old Indian: Czech Variation |  with Nc3,6
True,2017-02-10 15:20:00,2017-02-10 15:20:00,74,mate,black,15+5,1614,1732,D10,Slav Defense #2,5
True,2017-02-06 19:40:00,2017-02-06 19:40:00,63,resign,white,15+0,1890,1639,B08,Pirc Defense: Classical Variation |  Schlechter Variation,9
True,2017-02-06 16:53:20,2017-02-06 16:53:20,88,draw,draw,10+5,1642,1638,B07,Pirc Defense #4,2
True,2017-02-05 15:53:20,2017-02-05 15:53:20,85,resign,white,10+5,1549,1551,D32,Tarrasch Defense,6
True,2017-02-05 13:06:40,2017-02-05 13:06:40,65,resign,white,10+5,1652,1674,A45,Indian Game,2
True,2017-02-04 17:40:00,2017-02-04 17:40:00,81,resign,white,10+5,1500,1497,D10,Slav Defense #2,5
True,2017-09-01 15:33:20,2017-09-01 15:33:20,68,resign,black,15+14,1871,1774,E24,Nimzo-Indian Defense: Saemisch Variation |  Accelerated,9
True,2017-09-01 04:26:40,2017-09-01 04:26:40,56,resign,black,15+14,1201,1871,D00,Queen's Pawn Game,2
True,2017-09-01 04:26:40,2017-09-01 04:26:40,75,mate,white,15+14,1870,1202,A40,Horwitz Defense,2
True,2017-09-01 04:26:40,2017-09-01 04:26:40,14,mate,black,15+14,1573,1866,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
True,2017-09-01 01:40:00,2017-09-01 01:40:00,68,resign,black,15+14,1771,1857,A10,English Opening: Anglo-Scandinavian Defense,2
True,2017-08-31 22:53:20,2017-08-31 22:53:20,24,resign,black,15+14,1630,1851,D15,Slav Defense: Three Knights Variation,7
True,2017-08-31 22:53:20,2017-08-31 22:53:20,21,resign,white,15+14,1799,1866,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
True,2017-08-31 22:53:20,2017-08-31 22:53:20,18,resign,black,15+14,1585,1861,C00,French Defense: King's Indian Attack,3
True,2017-08-31 22:53:20,2017-08-31 22:53:20,43,resign,white,15+14,1857,1590,C01,French Defense: Exchange Variation,5
True,2017-08-31 22:53:20,2017-08-31 22:53:20,41,resign,black,15+14,1594,1852,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
True,2017-08-31 22:53:20,2017-08-31 22:53:20,16,mate,black,15+14,1873,1574,A52,Budapest Defense: Adler Variation,7
True,2017-08-29 20:53:20,2017-08-29 20:53:20,57,draw,draw,15+14,1875,1821,D43,Semi-Slav Defense,8
True,2017-08-29 04:13:20,2017-08-29 04:13:20,75,mate,white,15+14,1875,1074,D20,Queen's Gambit Accepted: Old Variation,5
True,2017-08-29 01:26:40,2017-08-29 04:13:20,48,resign,black,15+14,1887,1892,D31,Queen's Gambit Declined: Queen's Knight Variation,5
True,2017-08-29 01:26:40,2017-08-29 01:26:40,41,mate,white,15+14,1880,1781,A43,Benoni Defense: Benoni Gambit Accepted,3
True,2017-08-28 17:06:40,2017-08-28 17:06:40,54,resign,black,15+14,1825,1869,C00,French Defense: Knight Variation,3
True,2017-08-28 17:06:40,2017-08-28 17:06:40,93,resign,white,10+0,1940,1879,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
True,2017-08-28 17:06:40,2017-08-28 17:06:40,64,draw,draw,10+0,1815,1882,A00,Van't Kruijs Opening,1
True,2017-08-27 21:40:00,2017-08-27 21:40:00,57,mate,white,15+14,1878,1534,A40,Horwitz Defense,2
True,2017-08-27 21:40:00,2017-08-27 21:40:00,22,resign,white,15+14,1873,1630,D37,Queen's Gambit Declined: Three Knights Variation,7
True,2017-08-27 18:53:20,2017-08-27 21:40:00,73,resign,white,15+14,1757,1891,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
True,2017-08-25 19:40:00,2017-08-25 19:40:00,53,mate,white,15+14,1887,1564,D07,Queen's Gambit Refused: Chigorin Defense #2,5
True,2017-08-25 16:53:20,2017-08-25 19:40:00,60,mate,black,15+14,1426,1885,B01,Scandinavian Defense,2
True,2017-08-24 21:26:40,2017-08-24 21:26:40,95,resign,white,15+14,1879,1671,D02,Queen's Gambit Refused: Baltic Defense |  Pseudo-Slav,8
True,2017-08-17 22:46:40,2017-08-17 22:46:40,89,resign,white,15+14,1872,1708,D43,Semi-Slav Defense,8
True,2017-08-16 21:46:40,2017-08-17 00:33:20,58,resign,black,15+14,1900,1900,D31,Semi-Slav Defense: Noteboom Variation |  Abrahams Variation,16
True,2017-08-16 21:46:40,2017-08-16 21:46:40,74,resign,black,15+14,1923,1211,D41,Queen's Gambit Declined: Semi-Tarrasch |  5.cxd5,9
True,2017-08-15 01:20:00,2017-08-15 01:20:00,73,outoftime,white,15+14,1907,1677,D31,Semi-Slav Defense: Accelerated Move Order,6
True,2017-08-15 01:20:00,2017-08-15 01:20:00,42,resign,black,15+14,1683,1901,D00,Queen's Pawn Game #3,4
True,2017-08-14 22:33:20,2017-08-14 22:33:20,55,resign,black,15+14,1730,1893,C00,French Defense: Knight Variation,3
True,2017-08-14 22:33:20,2017-08-14 22:33:20,45,resign,white,15+14,1886,1737,A40,Modern Defense,2
True,2017-08-14 22:33:20,2017-08-14 22:33:20,47,resign,white,15+14,1720,1905,A06,Zukertort Opening: Tennison Gambit,3
True,2017-08-14 22:33:20,2017-08-14 22:33:20,27,mate,white,15+14,1903,1454,D06,Queen's Gambit Refused: Marshall Defense,4
True,2017-08-14 19:46:40,2017-08-14 19:46:40,67,resign,white,15+14,1894,1775,A85,Dutch Defense: Queen's Knight Variation,5
True,2017-08-14 03:06:40,2017-08-14 03:06:40,55,mate,white,15+14,1889,1641,D31,Queen's Gambit Declined: Queen's Knight Variation,5
True,2017-08-14 03:06:40,2017-08-14 03:06:40,29,resign,white,15+14,1883,1646,D44,Queen's Gambit Declined: Vienna Variation |  Quiet Variation,9
True,2017-08-14 03:06:40,2017-08-14 03:06:40,50,mate,black,15+14,1651,1878,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
True,2017-03-12 00:53:20,2017-03-12 00:53:20,50,mate,black,10+15,1217,1259,A04,Zukertort Opening: Arctic Defense,2
True,2017-03-11 13:46:40,2017-03-11 13:46:40,52,mate,black,10+15,1271,1517,A04,Zukertort Opening: Black Mustang Defense,2
True,2017-03-11 02:40:00,2017-03-11 02:40:00,28,mate,black,10+15,1500,1406,A06,Zukertort Opening: Reversed Mexican Defense,3
True,2017-05-24 07:13:20,2017-05-24 07:13:20,8,resign,black,10+0,1132,1258,A00,Van't Kruijs Opening,1
True,2017-05-24 07:13:20,2017-05-24 07:13:20,22,mate,black,10+0,1303,1248,B01,Scandinavian Defense,2
True,2017-05-24 07:13:20,2017-05-24 07:13:20,84,mate,black,10+0,1257,1296,C20,King's Pawn Game: Wayward Queen Attack,3
True,2017-05-24 07:13:20,2017-05-24 07:13:20,25,mate,white,10+0,1152,1271,C50,Italian Game,5
True,2017-05-24 07:13:20,2017-05-24 07:13:20,68,mate,black,10+0,1283,1255,C20,King's Pawn Game: Wayward Queen Attack,3
True,2017-05-24 07:13:20,2017-05-24 07:13:20,82,mate,black,10+0,1295,1226,C20,King's Pawn Game: Wayward Queen Attack,3
True,2017-05-24 07:13:20,2017-05-24 07:13:20,8,mate,black,10+0,1448,1280,C20,English Opening: The Whale,3
True,2017-05-24 07:13:20,2017-05-24 07:13:20,151,outoftime,white,10+0,1268,1312,B20,Sicilian Defense,2
True,2017-05-24 07:13:20,2017-05-24 07:13:20,81,mate,white,10+0,1378,1276,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
True,2017-05-24 07:13:20,2017-05-24 07:13:20,34,mate,black,10+0,1284,1370,C20,King's Pawn Game: Wayward Queen Attack,3
True,2017-05-24 04:26:40,2017-05-24 07:13:20,60,resign,black,10+0,1311,1272,A40,Englund Gambit Declined |  Reversed French,3
True,2017-05-21 01:26:40,2017-05-21 01:26:40,47,mate,white,10+0,1245,1284,A40,Mikenas Defense: Cannstatter Variation,6
True,2017-05-20 11:33:20,2017-05-20 11:33:20,100,draw,draw,10+0,1331,1296,B00,Barnes Defense,2
True,2017-05-20 11:33:20,2017-05-20 11:33:20,40,resign,black,10+0,1305,1360,C20,King's Pawn Game: Wayward Queen Attack,3
True,2017-05-20 11:33:20,2017-05-20 11:33:20,110,resign,black,10+0,1193,1298,D04,Queen's Pawn Game: Colle System,5
True,2017-05-20 11:33:20,2017-05-20 11:33:20,57,mate,white,10+0,1288,1257,C20,King's Pawn Game: Wayward Queen Attack |  Kiddie Countergambit,4
True,2017-05-20 11:33:20,2017-05-20 11:33:20,51,mate,white,10+0,1245,1300,C46,Three Knights Opening,5
True,2017-05-20 11:33:20,2017-05-20 11:33:20,70,mate,black,10+0,1315,1189,B20,Sicilian Defense,2
True,2017-05-20 11:33:20,2017-05-20 11:33:20,19,mate,white,10+0,1302,1377,B00,St. George Defense,2
True,2017-05-20 08:46:40,2017-05-20 08:46:40,65,mate,white,10+0,1251,1314,C40,Elephant Gambit,4
True,2017-05-20 08:46:40,2017-05-20 08:46:40,45,resign,white,10+0,1307,1180,C20,King's Pawn Game: Napoleon Attack,3
True,2017-05-20 08:46:40,2017-05-20 08:46:40,37,mate,white,10+0,1290,1548,C40,King's Pawn Game: Busch-Gass Gambit,4
True,2017-05-20 08:46:40,2017-05-20 08:46:40,37,mate,white,10+0,1419,1309,B00,Nimzowitsch Defense: Kennedy Variation |  Linksspringer Variation,5
True,2017-05-20 06:00:00,2017-05-20 08:46:40,59,mate,white,10+0,1303,1321,B00,Nimzowitsch Defense: Scandinavian Variation |  Advance Variation,5
True,2017-05-20 06:00:00,2017-05-20 06:00:00,30,mate,black,10+0,1227,1312,B01,Scandinavian Defense,2
True,2017-05-20 06:00:00,2017-05-20 06:00:00,63,mate,white,10+0,1304,1226,B06,Modern Defense,2
True,2017-05-20 06:00:00,2017-05-20 06:00:00,45,mate,white,10+0,1371,1315,C20,King's Pawn Game: Napoleon Attack,3
True,2017-05-20 06:00:00,2017-05-20 06:00:00,128,mate,black,10+0,1325,1361,C20,King's Pawn Game: Wayward Queen Attack,3
True,2017-05-20 06:00:00,2017-05-20 06:00:00,40,mate,black,10+0,1340,1316,C20,King's Pawn Game: Wayward Queen Attack,3
True,2017-05-20 06:00:00,2017-05-20 06:00:00,31,resign,white,10+0,1307,1246,C20,King's Pawn Game: Napoleon Attack,3
True,2017-05-20 06:00:00,2017-05-20 06:00:00,97,resign,white,10+0,1296,1298,C20,King's Pawn Game: Napoleon Attack,3
True,2017-05-20 06:00:00,2017-05-20 06:00:00,7,mate,white,10+0,1285,1279,B00,Nimzowitsch Defense,2
True,2017-05-20 00:26:40,2017-05-20 00:26:40,15,mate,white,10+0,1328,1295,C50,Italian Game,5
True,2017-05-20 00:26:40,2017-05-20 00:26:40,58,mate,black,10+0,1283,1499,B27,Sicilian Defense: Jalalabad Variation,4
True,2017-05-20 00:26:40,2017-05-20 00:26:40,9,mate,white,10+0,1310,1304,C42,Russian Game: Damiano Variation,6
True,2017-05-20 00:26:40,2017-05-20 00:26:40,14,mate,black,10+0,1316,1298,C50,Italian Game: Giuoco Pianissimo,7
True,2017-05-19 21:40:00,2017-05-20 00:26:40,43,mate,white,10+0,1307,1272,C00,French Defense: Steinitz Attack,3
True,2017-05-19 21:40:00,2017-05-19 21:40:00,53,mate,white,10+0,1304,1318,C23,Bishop's Opening,3
True,2017-05-19 16:06:40,2017-05-19 16:06:40,46,resign,black,10+0,1236,1309,C21,King's Pawn Game: Beyer Gambit,4
True,2017-05-19 16:06:40,2017-05-19 16:06:40,91,mate,white,10+0,1297,1319,C45,Scotch Game: Schmidt Variation,8
True,2017-05-19 16:06:40,2017-05-19 16:06:40,49,mate,white,10+0,1258,1299,C40,King's Pawn Game: Busch-Gass Gambit,4
True,2017-05-19 16:06:40,2017-05-19 16:06:40,53,resign,white,10+0,1288,1268,B21,Sicilian Defense: Smith-Morra Gambit #2,3
False,2017-03-10 12:46:40,2017-03-10 12:46:40,17,mate,white,10+5,1242,1291,C20,King's Pawn Game: Napoleon Attack,3
False,2017-03-10 12:46:40,2017-03-10 12:46:40,17,mate,white,10+5,1291,1242,C20,King's Pawn Game: Napoleon Attack,3
False,2017-03-10 12:46:40,2017-03-10 12:46:40,22,mate,black,60+0,1291,1500,A40,English Defense #2,2
False,2017-03-09 11:46:40,2017-03-09 11:46:40,46,mate,black,30+0,1291,1318,A45,Indian Game,2
True,2017-03-09 00:40:00,2017-03-09 00:40:00,59,mate,white,10+0,1430,1434,C40,King's Pawn Game: McConnell Defense,4
True,2017-03-09 00:40:00,2017-03-09 00:40:00,43,mate,white,10+0,1824,1500,A40,Horwitz Defense,2
False,2017-04-10 21:33:20,2017-04-10 21:33:20,25,resign,black,5+10,1500,1332,C40,Elephant Gambit,4
True,2017-04-10 21:33:20,2017-04-10 21:33:20,55,mate,white,10+0,1604,1344,D02,Queen's Pawn Game: Symmetrical Variation |  Pseudo-Catalan,5
True,2017-04-10 18:46:40,2017-04-10 21:33:20,61,mate,white,10+0,1494,1364,A27,English Opening: King's English Variation |  Three Knights System,5
False,2017-04-10 18:46:40,2017-04-10 18:46:40,8,resign,white,30+0,1500,1364,C40,Elephant Gambit,4
False,2017-04-10 16:00:00,2017-04-10 16:00:00,38,mate,black,15+0,1661,1364,C23,Bishop's Opening,3
False,2017-04-10 16:00:00,2017-04-10 16:00:00,16,resign,white,10+0,1500,1364,C40,Elephant Gambit: Paulsen Countergambit,6
False,2017-04-10 16:00:00,2017-04-10 16:00:00,98,mate,black,10+0,1364,1525,C21,Center Game #2,3
False,2017-04-10 16:00:00,2017-04-10 16:00:00,79,mate,white,10+0,1525,1364,C40,King's Pawn Game: Damiano Defense,4
False,2017-04-07 18:33:20,2017-04-07 18:33:20,68,resign,white,5+8,1390,1364,A00,Van't Kruijs Opening,1
False,2017-04-06 09:13:20,2017-04-06 09:13:20,17,resign,white,15+6,1168,1364,A00,Van't Kruijs Opening,1
False,2017-04-06 09:13:20,2017-04-06 09:13:20,55,mate,white,15+6,1364,1500,C42,Russian Game: Damiano Variation,6
False,2017-01-22 04:40:00,2017-01-22 04:40:00,47,resign,white,10+0,1832,1500,A10,English Opening,1
False,2016-12-15 16:40:00,2016-12-15 16:40:00,47,resign,white,10+0,2005,1500,C50,Italian Game,5
False,2016-12-10 17:13:20,2016-12-10 17:13:20,74,resign,black,30+0,1500,1531,A00,Hungarian Opening: Slav Formation,4
False,2016-12-10 17:13:20,2016-12-10 17:13:20,71,mate,white,30+0,1531,1500,D00,Queen's Pawn Game,2
False,2016-12-10 17:13:20,2016-12-10 17:13:20,12,mate,black,30+0,1500,1500,C57,Italian Game: Two Knights Defense |  Ponziani-Steinitz Gambit,8
True,2017-04-07 13:00:00,2017-04-07 13:00:00,52,resign,black,10+0,1386,1468,C27,Vienna Game,3
True,2017-04-06 17:33:20,2017-04-06 17:33:20,26,resign,white,10+0,1371,1398,B01,Scandinavian Defense: Blackburne Gambit,6
True,2017-04-01 01:26:40,2017-04-01 04:13:20,66,resign,black,10+0,1413,1271,D00,Queen's Pawn Game: Mason Attack,3
True,2017-04-01 01:26:40,2017-04-01 01:26:40,42,mate,black,10+0,1279,1406,B01,Scandinavian Defense,2
True,2017-04-01 01:26:40,2017-04-01 01:26:40,135,mate,white,10+0,1398,1286,D00,Queen's Pawn Game: Mason Attack,3
True,2017-03-29 15:06:40,2017-03-29 15:06:40,27,resign,black,10+0,1407,1461,B30,Sicilian Defense: Old Sicilian,4
True,2017-03-28 14:06:40,2017-03-28 14:06:40,53,resign,white,10+0,1283,1422,B01,Scandinavian Defense,2
False,2017-03-28 14:06:40,2017-03-28 14:06:40,29,resign,white,20+20,2244,1411,D20,Queen's Gambit Accepted: Old Variation,5
True,2017-03-28 14:06:40,2017-03-28 14:06:40,54,mate,black,10+0,1411,1411,B01,Scandinavian Defense: Blackburne Gambit,6
True,2017-03-27 02:00:00,2017-03-27 02:00:00,69,resign,white,10+0,1391,1411,C24,Bishop's Opening: Berlin Defense,4
True,2017-03-27 02:00:00,2017-03-27 02:00:00,28,outoftime,black,10+0,1337,1391,B01,Scandinavian Defense: Blackburne Gambit,6
True,2017-03-27 02:00:00,2017-03-27 02:00:00,87,resign,white,10+0,1300,1405,C20,King's Pawn Opening: 2.b3,3
True,2017-03-27 02:00:00,2017-03-27 02:00:00,26,resign,black,10+0,1084,1402,D00,Blackmar-Diemer Gambit: Vienna Variation,8
True,2017-03-27 02:00:00,2017-03-27 02:00:00,43,resign,white,10+0,1396,1231,C24,Bishop's Opening: Berlin Defense,4
True,2017-03-26 20:26:40,2017-03-26 20:26:40,50,resign,black,10+0,1406,1416,C23,Bishop's Opening: Calabrese Countergambit,4
True,2017-03-26 17:40:00,2017-03-26 20:26:40,49,mate,white,10+0,1405,1417,D01,Queen's Pawn Game: Chigorin Variation,4
True,2017-03-25 00:00:00,2017-03-25 02:46:40,128,resign,black,10+0,1426,1481,C46,Four Knights Game,6
True,2017-03-25 00:00:00,2017-03-25 00:00:00,54,resign,white,10+0,1472,1436,B01,Scandinavian Defense: Blackburne Gambit,6
True,2017-03-22 13:40:00,2017-03-22 13:40:00,49,mate,white,8+0,1430,1256,A40,Horwitz Defense,2
True,2017-03-22 02:33:20,2017-03-22 02:33:20,55,resign,white,10+0,1335,1444,B01,Scandinavian Defense,2
True,2017-03-22 02:33:20,2017-03-22 02:33:20,59,mate,white,10+0,1436,1345,A40,Englund Gambit,2
True,2017-03-22 02:33:20,2017-03-22 02:33:20,76,mate,black,10+0,1355,1428,B01,Scandinavian Defense,2
True,2017-03-22 02:33:20,2017-03-22 02:33:20,41,resign,black,10+0,1441,1338,C23,Bishop's Opening,3
True,2017-03-21 23:46:40,2017-03-22 02:33:20,56,resign,black,10+0,1451,1480,D00,Queen's Pawn Game: Mason Attack,3
